tiempo,variable_filtrada
25.08,-86.92
25.08,-86.90
25.08,-86.97
25.08,-87.07
25.08,-87.22
25.08,-87.49
25.08,-87.95
25.08,-88.64
25.09,-89.42
25.09,-90.05
25.09,-90.16
25.09,-89.46
25.09,-87.78
25.09,-85.23
25.09,-82.12
25.09,-78.88
25.09,-75.95
25.09,-73.61
25.09,-71.94
25.10,-70.80
25.10,-69.91
25.10,-69.01
25.10,-67.90
25.10,-66.52
25.10,-64.96
25.10,-63.35
25.10,-61.84
25.10,-60.49
25.11,-59.28
25.11,-58.12
25.11,-56.88
25.11,-55.47
25.11,-53.87
25.11,-52.10
25.11,-50.23
25.11,-48.35
25.11,-46.54
25.11,-44.87
25.11,-43.41
25.12,-42.26
25.12,-41.48
25.12,-41.11
25.12,-41.11
25.12,-41.32
25.12,-41.55
25.12,-41.52
25.12,-41.00
25.12,-39.82
25.12,-37.93
25.13,-35.36
25.13,-32.20
25.13,-28.59
25.13,-24.71
25.13,-20.78
25.13,-17.12
25.13,-14.09
25.13,-12.03
25.13,-11.22
25.14,-11.75
25.14,-13.46
25.14,-16.00
25.14,-18.84
25.14,-21.40
25.14,-23.17
25.14,-23.86
25.14,-23.39
25.14,-21.94
25.14,-19.80
25.14,-17.34
25.15,-14.83
25.15,-12.45
25.15,-10.29
25.15,-8.34
25.15,-6.59
25.15,-5.01
25.15,-3.55
25.15,-2.15
25.15,-0.71
25.16,0.84
25.16,2.54
25.16,4.33
25.16,6.08
25.16,7.62
25.16,8.87
25.16,9.83
25.16,10.62
25.16,11.44
25.16,12.47
25.16,13.81
25.17,15.39
25.17,17.07
25.17,18.65
25.17,20.02
25.17,21.18
25.17,22.30
25.17,23.59
25.17,25.21
25.17,27.20
25.18,29.45
25.18,31.76
25.18,33.91
25.18,35.82
25.18,37.54
25.18,39.23
25.18,41.08
25.18,43.16
25.18,45.46
25.18,47.83
25.18,50.13
25.19,52.26
25.19,54.23
25.19,56.12
25.19,58.09
25.19,60.27
25.19,62.73
25.19,65.46
25.19,68.39
25.19,71.40
25.20,74.40
25.20,77.34
25.20,80.16
25.20,82.82
25.20,85.24
25.20,87.32
25.20,88.97
25.20,90.17
25.20,91.00
25.20,91.59
25.20,92.15
25.21,92.86
25.21,93.87
25.21,95.26
25.21,97.09
25.21,99.34
25.21,102.01
25.21,105.07
25.21,108.46
25.21,112.09
25.21,115.80
25.22,119.37
25.22,122.57
25.22,125.22
25.22,127.25
25.22,128.74
25.22,129.86
25.22,130.84
25.22,131.87
25.22,133.03
25.23,134.29
25.23,135.55
25.23,136.71
25.23,137.67
25.23,138.45
25.23,139.07
25.23,139.55
25.23,139.85
25.23,139.87
25.23,139.46
25.23,138.52
25.24,137.02
25.24,135.04
25.24,132.79
25.24,130.46
25.24,128.21
25.24,126.08
25.24,123.98
25.24,121.75
25.24,119.24
25.25,116.38
25.25,113.26
25.25,110.00
25.25,106.74
25.25,103.52
25.25,100.21
25.25,96.57
25.25,92.33
25.25,87.34
25.25,81.66
25.25,75.53
25.26,69.31
25.26,63.33
25.26,57.75
25.26,52.56
25.26,47.58
25.26,42.58
25.26,37.37
25.26,31.87
25.26,26.08
25.27,20.05
25.27,13.86
25.27,7.56
25.27,1.19
25.27,-5.23
25.27,-11.65
25.27,-18.03
25.27,-24.32
25.27,-30.49
25.27,-36.55
25.27,-42.52
25.28,-48.44
25.28,-54.34
25.28,-60.23
25.28,-66.05
25.28,-71.77
25.28,-77.39
25.28,-82.99
25.28,-88.74
25.28,-94.80
25.29,-101.25
25.29,-108.03
25.29,-114.91
25.29,-121.54
25.29,-127.59
25.29,-132.81
25.29,-137.13
25.29,-140.63
25.29,-143.50
25.29,-145.95
25.30,-148.19
25.30,-150.31
25.30,-152.33
25.30,-154.22
25.30,-155.95
25.30,-157.49
25.30,-158.85
25.30,-160.04
25.30,-161.05
25.30,-161.88
25.30,-162.48
25.31,-162.80
25.31,-162.85
25.31,-162.66
25.31,-162.31
25.31,-161.85
25.31,-161.34
25.31,-160.76
25.31,-160.08
25.31,-159.28
25.32,-158.36
25.32,-157.36
25.32,-156.36
25.32,-155.37
25.32,-154.39
25.32,-153.35
25.32,-152.18
25.32,-150.81
25.32,-149.27
25.32,-147.69
25.32,-146.24
25.33,-145.10
25.33,-144.37
25.33,-143.99
25.33,-143.76
25.33,-143.39
25.33,-142.63
25.33,-141.35
25.33,-139.63
25.33,-137.68
25.34,-135.77
25.34,-134.11
25.34,-132.79
25.34,-131.81
25.34,-131.07
25.34,-130.47
25.34,-129.95
25.34,-129.49
25.34,-129.11
25.34,-128.80
25.34,-128.50
25.35,-128.08
25.35,-127.41
25.35,-126.35
25.35,-124.89
25.35,-123.06
25.35,-121.01
25.35,-118.87
25.35,-116.79
25.35,-114.83
25.36,-113.01
25.36,-111.29
25.36,-109.65
25.36,-108.05
25.36,-106.51
25.36,-105.06
25.36,-103.71
25.36,-102.44
25.36,-101.19
25.36,-99.91
25.36,-98.52
25.37,-97.01
25.37,-95.39
25.37,-93.66
25.37,-91.86
25.37,-89.99
25.37,-88.07
25.37,-86.15
25.37,-84.30
25.37,-82.60
25.38,-81.14
25.38,-79.96
25.38,-79.08
25.38,-78.45
25.38,-78.01
25.38,-77.69
25.38,-77.44
25.38,-77.22
25.38,-76.99
25.38,-76.68
25.39,-76.20
25.39,-75.49
25.39,-74.51
25.39,-73.30
25.39,-71.96
25.39,-70.57
25.39,-69.22
25.39,-67.94
25.39,-66.71
25.39,-65.46
25.39,-64.11
25.40,-62.59
25.40,-60.84
25.40,-58.91
25.40,-56.91
25.40,-55.02
25.40,-53.39
25.40,-52.15
25.40,-51.27
25.40,-50.63
25.41,-50.02
25.41,-49.22
25.41,-48.10
25.41,-46.64
25.41,-44.93
25.41,-43.15
25.41,-41.45
25.41,-39.95
25.41,-38.67
25.41,-37.60
25.41,-36.71
25.42,-35.97
25.42,-35.39
25.42,-34.95
25.42,-34.62
25.42,-34.30
25.42,-33.85
25.42,-33.15
25.42,-32.09
25.42,-30.71
25.43,-29.09
25.43,-27.42
25.43,-25.87
25.43,-24.57
25.43,-23.57
25.43,-22.84
25.43,-22.27
25.43,-21.75
25.43,-21.20
25.43,-20.56
25.43,-19.81
25.44,-18.96
25.44,-18.04
25.44,-17.09
25.44,-16.14
25.44,-15.25
25.44,-14.49
25.44,-13.91
25.44,-13.51
25.44,-13.23
25.45,-12.95
25.45,-12.53
25.45,-11.92
25.45,-11.18
25.45,-10.50
25.45,-10.15
25.45,-10.36
25.45,-11.27
25.45,-12.78
25.45,-14.61
25.45,-16.37
25.46,-17.66
25.46,-18.21
25.46,-17.97
25.46,-17.09
25.46,-15.89
25.46,-14.67
25.46,-13.66
25.46,-12.96
25.46,-12.53
25.46,-12.25
25.47,-11.99
25.47,-11.63
25.47,-11.09
25.47,-10.29
25.47,-9.19
25.47,-7.80
25.47,-6.21
25.47,-4.58
25.47,-3.13
25.48,-2.12
25.48,-1.70
25.48,-1.96
25.48,-2.83
25.48,-4.18
25.48,-5.77
25.48,-7.38
25.48,-8.80
25.48,-9.86
25.48,-10.45
25.48,-10.57
25.49,-10.31
25.49,-9.82
25.49,-9.30
25.49,-8.91
25.49,-8.75
25.49,-8.81
25.49,-8.97
25.49,-9.04
25.49,-8.83
25.50,-8.17
25.50,-7.01
25.50,-5.44
25.50,-3.66
25.50,-1.97
25.50,-0.69
25.50,-0.06
25.50,-0.19
25.50,-1.02
25.50,-2.34
25.50,-3.87
25.51,-5.33
25.51,-6.47
25.51,-7.11
25.51,-7.20
25.51,-6.76
25.51,-5.88
25.51,-4.68
25.51,-3.32
25.51,-1.91
25.52,-0.61
25.52,0.46
25.52,1.18
25.52,1.48
25.52,1.33
25.52,0.81
25.52,0.01
25.52,-0.91
25.52,-1.85
25.52,-2.70
25.52,-3.38
25.53,-3.84
25.53,-4.00
25.53,-3.77
25.53,-3.09
25.53,-1.95
25.53,-0.47
25.53,1.16
25.53,2.67
25.53,3.82
25.54,4.44
25.54,4.55
25.54,4.29
25.54,3.87
25.54,3.53
25.54,3.43
25.54,3.60
25.54,3.99
25.54,4.48
25.54,4.94
25.55,5.31
25.55,5.55
25.55,5.70
25.55,5.77
25.55,5.79
25.55,5.74
25.55,5.59
25.55,5.31
25.55,4.91
25.55,4.45
25.55,4.02
25.56,3.71
25.56,3.60
25.56,3.73
25.56,4.08
25.56,4.60
25.56,5.16
25.56,5.66
25.56,6.00
25.56,6.12
25.57,6.01
25.57,5.73
25.57,5.34
25.57,4.95
25.57,4.66
25.57,4.54
25.57,4.69
25.57,5.17
25.57,5.98
25.57,7.09
25.57,8.40
25.58,9.76
25.58,11.01
25.58,12.07
25.58,12.96
25.58,13.75
25.58,14.59
25.58,15.64
25.58,17.01
25.58,18.80
25.59,21.04
25.59,23.70
25.59,26.68
25.59,29.79
25.59,32.76
25.59,35.26
25.59,37.02
25.59,37.83
25.59,37.67
25.59,36.68
25.59,35.17
25.60,33.54
25.60,32.19
25.60,31.43
25.60,31.37
25.60,31.99
25.60,33.13
25.60,34.59
25.60,36.18
25.60,37.79
25.61,39.39
25.61,41.01
25.61,42.74
25.61,44.66
25.61,46.81
25.61,49.22
25.61,51.87
25.61,54.74
25.61,57.74
25.61,60.77
25.61,63.64
25.62,66.13
25.62,68.01
25.62,69.08
25.62,69.31
25.62,68.81
25.62,67.85
25.62,66.81
25.62,66.00
25.62,65.65
25.62,65.78
25.63,66.25
25.63,66.82
25.63,67.27
25.63,67.44
25.63,67.27
25.63,66.77
25.63,65.95
25.63,64.81
25.63,63.33
25.64,61.50
25.64,59.37
25.64,57.02
25.64,54.58
25.64,52.13
25.64,49.71
25.64,47.26
25.64,44.73
25.64,42.06
25.64,39.27
25.64,36.48
25.65,33.78
25.65,31.27
25.65,28.92
25.65,26.64
25.65,24.25
25.65,21.55
25.65,18.43
25.65,14.87
25.65,10.99
25.66,6.99
25.66,3.11
25.66,-0.47
25.66,-3.61
25.66,-6.33
25.66,-8.67
25.66,-10.73
25.66,-12.56
25.66,-14.17
25.66,-15.53
25.66,-16.58
25.67,-17.33
25.67,-17.83
25.67,-18.22
25.67,-18.63
25.67,-19.17
25.67,-19.87
25.67,-20.68
25.67,-21.51
25.67,-22.24
25.68,-22.79
25.68,-23.13
25.68,-23.28
25.68,-23.28
25.68,-23.17
25.68,-22.98
25.68,-22.72
25.68,-22.41
25.68,-22.12
25.68,-21.90
25.68,-21.79
25.69,-21.80
25.69,-21.86
25.69,-21.87
25.69,-21.71
25.69,-21.30
25.69,-20.64
25.69,-19.77
25.69,-18.78
25.69,-17.72
25.70,-16.67
25.70,-15.66
25.70,-14.74
25.70,-13.99
25.70,-13.52
25.70,-13.45
25.70,-13.80
25.70,-14.54
25.70,-15.51
25.70,-16.52
25.70,-17.36
25.71,-17.92
25.71,-18.20
25.71,-18.32
25.71,-18.45
25.71,-18.79
25.71,-19.49
25.71,-20.62
25.71,-22.17
25.71,-24.07
25.71,-26.19
25.72,-28.35
25.72,-30.35
25.72,-31.99
25.72,-33.04
25.72,-33.36
25.72,-32.85
25.72,-31.49
25.72,-29.35
25.72,-26.47
25.73,-22.82
25.73,-18.18
25.73,-12.20
25.73,-4.42
25.73,5.57
25.73,17.94
25.73,32.60
25.73,49.12
25.73,66.97
25.73,85.65
25.73,104.93
25.74,124.92
25.74,146.04
25.74,168.88
25.74,193.98
25.74,221.69
25.74,251.98
25.74,284.47
25.74,318.43
25.74,352.79
25.75,386.29
25.75,417.55
25.75,445.21
25.75,468.19
25.75,485.96
25.75,498.69
25.75,507.27
25.75,512.97
25.75,516.85
25.75,519.14
25.75,518.92
25.76,514.14
25.76,502.27
25.76,481.16
25.76,449.85
25.76,409.12
25.76,361.43
25.76,310.42
25.76,260.03
25.76,213.68
25.77,173.59
25.77,140.48
25.77,113.77
25.77,91.93
25.77,73.10
25.77,55.64
25.77,38.45
25.77,21.13
25.77,3.83
25.77,-12.96
25.77,-28.68
25.78,-42.91
25.78,-55.45
25.78,-66.26
25.78,-75.46
25.78,-83.15
25.78,-89.45
25.78,-94.48
25.78,-98.35
25.78,-101.19
25.79,-103.16
25.79,-104.40
25.79,-105.06
25.79,-105.28
25.79,-105.16
25.79,-104.81
25.79,-104.30
25.79,-103.67
25.79,-102.93
25.79,-102.08
25.80,-101.10
25.80,-100.01
25.80,-98.86
25.80,-97.75
25.80,-96.82
25.80,-96.21
25.80,-96.02
25.80,-96.29
25.80,-96.89
25.80,-97.59
25.80,-98.13
25.81,-98.21
25.81,-97.68
25.81,-96.49
25.81,-94.74
25.81,-92.62
25.81,-90.35
25.81,-88.10
25.81,-85.96
25.81,-83.98
25.82,-82.13
25.82,-80.39
25.82,-78.77
25.82,-77.30
25.82,-76.03
25.82,-74.97
25.82,-74.07
25.82,-73.24
25.82,-72.33
25.82,-71.22
25.82,-69.83
25.83,-68.16
25.83,-66.27
25.83,-64.24
25.83,-62.17
25.83,-60.11
25.83,-58.09
25.83,-56.15
25.83,-54.33
25.83,-52.68
25.84,-51.23
25.84,-49.94
25.84,-48.73
25.84,-47.49
25.84,-46.11
25.84,-44.52
25.84,-42.71
25.84,-40.70
25.84,-38.54
25.84,-36.27
25.84,-33.93
25.85,-31.54
25.85,-29.19
25.85,-27.03
25.85,-25.27
25.85,-24.12
25.85,-23.70
25.85,-24.02
25.85,-24.87
25.85,-25.94
25.86,-26.89
25.86,-27.41
25.86,-27.34
25.86,-26.68
25.86,-25.53
25.86,-24.06
25.86,-22.42
25.86,-20.73
25.86,-19.06
25.86,-17.46
25.86,-15.99
25.87,-14.72
25.87,-13.73
25.87,-13.04
25.87,-12.63
25.87,-12.38
25.87,-12.14
25.87,-11.70
25.87,-10.91
25.87,-9.71
25.88,-8.14
25.88,-6.33
25.88,-4.44
25.88,-2.64
25.88,-1.03
25.88,0.38
25.88,1.63
25.88,2.77
25.88,3.86
25.88,4.91
25.89,5.96
25.89,7.03
25.89,8.15
25.89,9.37
25.89,10.73
25.89,12.22
25.89,13.81
25.89,15.44
25.89,17.06
25.89,18.65
25.89,20.23
25.90,21.83
25.90,23.50
25.90,25.21
25.90,26.93
25.90,28.56
25.90,30.02
25.90,31.26
25.90,32.32
25.90,33.31
25.91,34.38
25.91,35.66
25.91,37.27
25.91,39.22
25.91,41.49
25.91,43.96
25.91,46.53
25.91,49.07
25.91,51.48
25.91,53.73
25.91,55.75
25.92,57.53
25.92,59.08
25.92,60.47
25.92,61.82
25.92,63.32
25.92,65.16
25.92,67.48
25.92,70.28
25.92,73.44
25.93,76.70
25.93,79.77
25.93,82.43
25.93,84.60
25.93,86.38
25.93,87.97
25.93,89.63
25.93,91.56
25.93,93.82
25.93,96.37
25.93,99.06
25.94,101.73
25.94,104.24
25.94,106.53
25.94,108.62
25.94,110.53
25.94,112.32
25.94,114.00
25.94,115.63
25.94,117.26
25.95,118.94
25.95,120.78
25.95,122.86
25.95,125.19
25.95,127.70
25.95,130.24
25.95,132.62
25.95,134.67
25.95,136.27
25.95,137.44
25.95,138.26
25.96,138.87
25.96,139.39
25.96,139.86
25.96,140.28
25.96,140.57
25.96,140.70
25.96,140.64
25.96,140.41
25.96,140.07
25.96,139.63
25.97,139.07
25.97,138.31
25.97,137.24
25.97,135.77
25.97,133.87
25.97,131.60
25.97,129.06
25.97,126.36
25.97,123.60
25.98,120.81
25.98,117.96
25.98,115.03
25.98,111.96
25.98,108.73
25.98,105.34
25.98,101.74
25.98,97.86
25.98,93.62
25.98,88.90
25.98,83.69
25.99,78.01
25.99,72.01
25.99,65.88
25.99,59.77
25.99,53.80
25.99,47.94
25.99,42.09
25.99,36.06
25.99,29.68
26.00,22.81
26.00,15.44
26.00,7.63
26.00,-0.45
26.00,-8.61
26.00,-16.69
26.00,-24.53
26.00,-32.05
26.00,-39.16
26.00,-45.85
26.00,-52.11
26.01,-58.01
26.01,-63.66
26.01,-69.21
26.01,-74.79
26.01,-80.49
26.01,-86.35
26.01,-92.27
26.01,-98.14
26.01,-103.80
26.02,-109.13
26.02,-114.07
26.02,-118.63
26.02,-122.82
26.02,-126.69
26.02,-130.27
26.02,-133.55
26.02,-136.52
26.02,-139.19
26.02,-141.57
26.02,-143.72
26.03,-145.70
26.03,-147.58
26.03,-149.39
26.03,-151.11
26.03,-152.69
26.03,-154.11
26.03,-155.38
26.03,-156.53
26.03,-157.61
26.04,-158.63
26.04,-159.56
26.04,-160.25
26.04,-160.54
26.04,-160.30
26.04,-159.46
26.04,-158.11
26.04,-156.46
26.04,-154.82
26.04,-153.47
26.05,-152.61
26.05,-152.31
26.05,-152.44
26.05,-152.81
26.05,-153.16
26.05,-153.31
26.05,-153.17
26.05,-152.73
26.05,-152.05
26.05,-151.21
26.05,-150.21
26.06,-149.04
26.06,-147.67
26.06,-146.09
26.06,-144.32
26.06,-142.43
26.06,-140.53
26.06,-138.70
26.06,-136.97
26.06,-135.35
26.07,-133.82
26.07,-132.34
26.07,-130.89
26.07,-129.47
26.07,-128.10
26.07,-126.75
26.07,-125.42
26.07,-124.09
26.07,-122.73
26.07,-121.36
26.07,-120.00
26.08,-118.69
26.08,-117.44
26.08,-116.24
26.08,-115.02
26.08,-113.69
26.08,-112.20
26.08,-110.58
26.08,-108.95
26.08,-107.44
26.09,-106.21
26.09,-105.31
26.09,-104.72
26.09,-104.29
26.09,-103.88
26.09,-103.32
26.09,-102.53
26.09,-101.47
26.09,-100.16
26.09,-98.63
26.09,-96.90
26.10,-94.96
26.10,-92.82
26.10,-90.53
26.10,-88.22
26.10,-86.09
26.10,-84.34
26.10,-83.10
26.10,-82.37
26.10,-82.02
26.11,-81.78
26.11,-81.37
26.11,-80.59
26.11,-79.36
26.11,-77.79
26.11,-76.09
26.11,-74.51
26.11,-73.22
26.11,-72.25
26.11,-71.53
26.11,-70.89
26.12,-70.16
26.12,-69.23
26.12,-68.07
26.12,-66.70
26.12,-65.16
26.12,-63.48
26.12,-61.67
26.12,-59.72
26.12,-57.65
26.12,-55.51
26.13,-53.38
26.13,-51.38
26.13,-49.61
26.13,-48.15
26.13,-47.02
26.13,-46.19
26.13,-45.60
26.13,-45.16
26.13,-44.76
26.14,-44.30
26.14,-43.70
26.14,-42.87
26.14,-41.77
26.14,-40.42
26.14,-38.86
26.14,-37.23
26.14,-35.66
26.14,-34.31
26.14,-33.25
26.14,-32.52
26.15,-32.03
26.15,-31.67
26.15,-31.29
26.15,-30.83
26.15,-30.30
26.15,-29.76
26.15,-29.30
26.15,-28.98
26.15,-28.76
26.16,-28.55
26.16,-28.21
26.16,-27.60
26.16,-26.70
26.16,-25.53
26.16,-24.18
26.16,-22.77
26.16,-21.37
26.16,-20.03
26.16,-18.77
26.16,-17.64
26.17,-16.73
26.17,-16.08
26.17,-15.73
26.17,-15.59
26.17,-15.53
26.17,-15.37
26.17,-14.97
26.17,-14.32
26.17,-13.52
26.18,-12.74
26.18,-12.18
26.18,-11.98
26.18,-12.15
26.18,-12.57
26.18,-13.03
26.18,-13.31
26.18,-13.24
26.18,-12.76
26.18,-11.89
26.18,-10.75
26.19,-9.49
26.19,-8.29
26.19,-7.34
26.19,-6.81
26.19,-6.84
26.19,-7.48
26.19,-8.67
26.19,-10.22
26.19,-11.85
26.20,-13.26
26.20,-14.22
26.20,-14.60
26.20,-14.41
26.20,-13.79
26.20,-12.96
26.20,-12.14
26.20,-11.50
26.20,-11.10
26.20,-10.92
26.20,-10.87
26.21,-10.86
26.21,-10.82
26.21,-10.74
26.21,-10.64
26.21,-10.57
26.21,-10.53
26.21,-10.49
26.21,-10.37
26.21,-10.10
26.21,-9.61
26.22,-8.92
26.22,-8.08
26.22,-7.19
26.22,-6.34
26.22,-5.59
26.22,-4.99
26.22,-4.57
26.22,-4.36
26.22,-4.43
26.23,-4.78
26.23,-5.36
26.23,-6.03
26.23,-6.56
26.23,-6.69
26.23,-6.26
26.23,-5.22
26.23,-3.75
26.23,-2.17
26.23,-0.86
26.23,-0.11
26.24,-0.06
26.24,-0.63
26.24,-1.58
26.24,-2.61
26.24,-3.44
26.24,-3.98
26.24,-4.26
26.24,-4.47
26.24,-4.77
26.25,-5.26
26.25,-5.87
26.25,-6.42
26.25,-6.71
26.25,-6.61
26.25,-6.12
26.25,-5.40
26.25,-4.68
26.25,-4.21
26.25,-4.11
26.25,-4.44
26.26,-5.11
26.26,-5.99
26.26,-6.92
26.26,-7.75
26.26,-8.39
26.26,-8.74
26.26,-8.76
26.26,-8.41
26.26,-7.69
26.27,-6.66
26.27,-5.47
26.27,-4.30
26.27,-3.34
26.27,-2.77
26.27,-2.67
26.27,-3.04
26.27,-3.78
26.27,-4.79
26.27,-5.93
26.27,-7.14
26.28,-8.35
26.28,-9.52
26.28,-10.59
26.28,-11.47
26.28,-12.00
26.28,-12.08
26.28,-11.65
26.28,-10.72
26.28,-9.40
26.29,-7.84
26.29,-6.15
26.29,-4.44
26.29,-2.76
26.29,-1.10
26.29,0.52
26.29,2.11
26.29,3.67
26.29,5.23
26.29,6.85
26.30,8.61
26.30,10.59
26.30,12.83
26.30,15.27
26.30,17.74
26.30,20.00
26.30,21.80
26.30,22.96
26.30,23.47
26.30,23.45
26.30,23.14
26.31,22.83
26.31,22.75
26.31,23.02
26.31,23.71
26.31,24.78
26.31,26.23
26.31,28.09
26.31,30.45
26.31,33.42
26.32,37.08
26.32,41.43
26.32,46.31
26.32,51.45
26.32,56.47
26.32,60.97
26.32,64.65
26.32,67.30
26.32,68.86
26.32,69.43
26.32,69.17
26.33,68.28
26.33,66.92
26.33,65.24
26.33,63.34
26.33,61.35
26.33,59.39
26.33,57.58
26.33,56.03
26.33,54.83
26.34,54.04
26.34,53.68
26.34,53.71
26.34,54.03
26.34,54.50
26.34,54.90
26.34,55.03
26.34,54.68
26.34,53.73
26.34,52.16
26.34,50.06
26.35,47.58
26.35,44.90
26.35,42.19
26.35,39.52
26.35,36.92
26.35,34.34
26.35,31.74
26.35,29.07
26.35,26.28
26.36,23.36
26.36,20.29
26.36,17.05
26.36,13.67
26.36,10.16
26.36,6.62
26.36,3.16
26.36,-0.09
26.36,-3.06
26.36,-5.72
26.36,-8.15
26.37,-10.47
26.37,-12.83
26.37,-15.32
26.37,-17.93
26.37,-20.53
26.37,-22.91
26.37,-24.90
26.37,-26.42
26.37,-27.52
26.38,-28.39
26.38,-29.22
26.38,-30.20
26.38,-31.38
26.38,-32.65
26.38,-33.84
26.38,-34.74
26.38,-35.20
26.38,-35.19
26.38,-34.78
26.39,-34.12
26.39,-33.40
26.39,-32.78
26.39,-32.35
26.39,-32.15
26.39,-32.16
26.39,-32.34
26.39,-32.60
26.39,-32.87
26.39,-33.06
26.39,-33.10
26.40,-32.92
26.40,-32.46
26.40,-31.71
26.40,-30.72
26.40,-29.58
26.40,-28.38
26.40,-27.21
26.40,-26.14
26.40,-25.19
26.41,-24.39
26.41,-23.73
26.41,-23.24
26.41,-22.94
26.41,-22.86
26.41,-23.01
26.41,-23.35
26.41,-23.78
26.41,-24.20
26.41,-24.51
26.41,-24.70
26.42,-24.84
26.42,-25.09
26.42,-25.66
26.42,-26.71
26.42,-28.33
26.42,-30.45
26.42,-32.90
26.42,-35.41
26.42,-37.64
26.43,-39.33
26.43,-40.26
26.43,-40.30
26.43,-39.46
26.43,-37.77
26.43,-35.29
26.43,-32.08
26.43,-28.09
26.43,-23.16
26.43,-17.03
26.43,-9.34
26.44,0.21
26.44,11.80
26.44,25.43
26.44,40.92
26.44,58.05
26.44,76.63
26.44,96.65
26.44,118.23
26.44,141.59
26.45,166.96
26.45,194.39
26.45,223.74
26.45,254.64
26.45,286.53
26.45,318.78
26.45,350.72
26.45,381.71
26.45,411.10
26.45,438.20
26.45,462.35
26.46,482.95
26.46,499.64
26.46,512.34
26.46,521.22
26.46,526.44
26.46,527.81
26.46,524.56
26.46,515.37
26.46,498.75
26.46,473.56
26.47,439.58
26.47,397.80
26.47,350.37
26.47,300.29
26.47,250.77
26.47,204.67
26.47,164.03
26.47,129.75
26.47,101.66
26.48,78.72
26.48,59.46
26.48,42.36
26.48,26.24
26.48,10.42
26.48,-5.21
26.48,-20.38
26.48,-34.67
26.48,-47.69
26.48,-59.25
26.48,-69.33
26.49,-78.02
26.49,-85.41
26.49,-91.51
26.49,-96.35
26.49,-99.95
26.49,-102.44
26.49,-104.06
26.49,-105.07
26.49,-105.76
26.50,-106.28
26.50,-106.65
26.50,-106.80
26.50,-106.59
26.50,-105.95
26.50,-104.88
26.50,-103.50
26.50,-101.97
26.50,-100.48
26.50,-99.19
26.50,-98.17
26.51,-97.45
26.51,-97.03
26.51,-96.89
26.51,-96.99
26.51,-97.28
26.51,-97.63
26.51,-97.85
26.51,-97.71
26.51,-96.99
26.52,-95.55
26.52,-93.39
26.52,-90.65
26.52,-87.61
26.52,-84.61
26.52,-81.95
26.52,-79.87
26.52,-78.47
26.52,-77.71
26.52,-77.46
26.52,-77.53
26.53,-77.73
26.53,-77.86
26.53,-77.81
26.53,-77.46
26.53,-76.78
26.53,-75.75
26.53,-74.42
26.53,-72.83
26.53,-71.04
26.54,-69.09
26.54,-66.95
26.54,-64.60
26.54,-62.02
26.54,-59.26
26.54,-56.47
26.54,-53.85
26.54,-51.64
26.54,-50.03
26.54,-49.08
26.55,-48.69
26.55,-48.64
26.55,-48.65
26.55,-48.45
26.55,-47.91
26.55,-46.99
26.55,-45.77
26.55,-44.39
26.55,-42.96
26.55,-41.54
26.55,-40.13
26.56,-38.69
26.56,-37.18
26.56,-35.61
26.56,-34.02
26.56,-32.51
26.56,-31.12
26.56,-29.87
26.56,-28.68
26.56,-27.44
26.57,-26.04
26.57,-24.36
26.57,-22.38
26.57,-20.13
26.57,-17.64
26.57,-14.99
26.57,-12.26
26.57,-9.52
26.57,-6.88
26.57,-4.44
26.57,-2.32
26.58,-0.62
26.58,0.61
26.58,1.39
26.58,1.81
26.58,2.03
26.58,2.21
26.58,2.50
26.58,2.99
26.58,3.74
26.59,4.73
26.59,5.95
26.59,7.34
26.59,8.83
26.59,10.36
26.59,11.80
26.59,13.07
26.59,14.08
26.59,14.83
26.59,15.38
26.59,15.90
26.60,16.58
26.60,17.63
26.60,19.18
26.60,21.22
26.60,23.62
26.60,26.15
26.60,28.55
26.60,30.61
26.60,32.23
26.61,33.44
26.61,34.37
26.61,35.18
26.61,36.03
26.61,37.03
26.61,38.23
26.61,39.65
26.61,41.29
26.61,43.15
26.61,45.20
26.61,47.41
26.62,49.71
26.62,52.02
26.62,54.26
26.62,56.41
26.62,58.47
26.62,60.48
26.62,62.50
26.62,64.55
26.62,66.62
26.62,68.66
26.63,70.62
26.63,72.47
26.63,74.22
26.63,75.95
26.63,77.75
26.63,79.72
26.63,81.94
26.63,84.40
26.63,87.05
26.64,89.81
26.64,92.58
26.64,95.30
26.64,97.93
26.64,100.47
26.64,102.95
26.64,105.34
26.64,107.62
26.64,109.73
26.64,111.65
26.64,113.41
26.65,115.09
26.65,116.81
26.65,118.68
26.65,120.75
26.65,122.97
26.65,125.23
26.65,127.37
26.65,129.27
26.65,130.87
26.66,132.22
26.66,133.40
26.66,134.51
26.66,135.60
26.66,136.64
26.66,137.60
26.66,138.40
26.66,139.03
26.66,139.53
26.66,140.00
26.66,140.52
26.67,141.11
26.67,141.69
26.67,142.10
26.67,142.15
26.67,141.68
26.67,140.65
26.67,139.14
26.67,137.28
26.67,135.26
26.68,133.20
26.68,131.14
26.68,129.08
26.68,127.00
26.68,124.90
26.68,122.80
26.68,120.72
26.68,118.65
26.68,116.53
26.68,114.20
26.68,111.52
26.69,108.33
26.69,104.54
26.69,100.15
26.69,95.26
26.69,89.97
26.69,84.44
26.69,78.77
26.69,73.02
26.69,67.23
26.70,61.39
26.70,55.52
26.70,49.67
26.70,43.85
26.70,38.11
26.70,32.40
26.70,26.64
26.70,20.74
