tiempo,variable
37782,442
37783,441
37784,438
37785,436
37786,435
37787,436
37788,437
37789,439
37790,442
37791,443
37792,444
37793,448
37794,454
37795,461
37796,466
37797,471
37798,475
37799,476
37800,478
37801,478
37802,479
37803,480
37804,479
37805,479
37806,480
37807,483
37808,486
37809,488
37810,492
37811,492
37812,492
37813,493
37814,493
37815,494
37816,494
37817,495
37818,496
37819,495
37820,495
37821,494
37822,493
37823,493
37824,495
37825,496
37826,499
37827,501
37828,504
37829,506
37830,507
37831,508
37832,507
37833,507
37834,505
37835,505
37836,504
37837,502
37838,505
37839,505
37840,507
37841,509
37842,509
37843,512
37844,514
37845,515
37846,515
37847,513
37848,514
37849,513
37850,511
37851,510
37852,508
37853,509
37854,509
37855,510
37856,508
37857,508
37858,509
37859,508
37860,509
37861,508
37862,508
37863,508
37864,508
37865,508
37866,508
37867,510
37868,512
37869,511
37870,511
37871,512
37872,512
37873,513
37874,513
37875,514
37876,514
37877,515
37878,514
37879,514
37880,516
37881,518
37882,521
37883,522
37884,522
37885,525
37886,524
37887,524
37888,524
37889,521
37890,521
37891,521
37892,522
37893,523
37894,523
37895,522
37896,520
37897,519
37898,520
37899,521
37900,520
37901,521
37902,523
37903,524
37904,525
37905,526
37906,524
37907,524
37908,524
37909,524
37910,526
37911,528
37912,531
37913,533
37914,533
37915,534
37916,533
37917,530
37918,528
37919,528
37920,529
37921,529
37922,530
37923,533
37924,536
37925,538
37926,541
37927,542
37928,544
37929,544
37930,546
37931,545
37932,545
37933,545
37934,543
37935,543
37936,545
37937,546
37938,548
37939,550
37940,554
37941,554
37942,553
37943,553
37944,552
37945,554
37946,554
37947,555
37948,557
37949,557
37950,558
37951,558
37952,558
37953,558
37954,556
37955,557
37956,558
37957,560
37958,562
37959,563
37960,565
37961,566
37962,567
37963,568
37964,566
37965,567
37966,567
37967,567
37968,567
37969,565
37970,564
37971,563
37972,563
37973,563
37974,563
37975,562
37976,561
37977,562
37978,564
37979,564
37980,564
37981,563
37982,563
37983,563
37984,560
37985,557
37986,553
37987,549
37988,549
37989,545
37990,542
37991,540
37992,539
37993,538
37994,537
37995,537
37996,536
37997,530
37998,525
37999,520
38000,516
38001,513
38002,508
38003,504
38004,499
38005,499
38006,497
38007,495
38008,494
38009,492
38010,492
38011,491
38012,488
38013,486
38014,482
38015,479
38016,477
38017,474
38018,471
38019,466
38020,463
38021,459
38022,457
38023,455
38024,454
38025,453
38026,453
38027,452
38028,453
38029,451
38030,450
38031,449
38032,447
38033,447
38034,446
38035,444
38036,441
38037,440
38038,440
38039,439
38040,440
38041,441
38042,441
38043,443
38044,445
38045,446
38046,445
38047,444
38048,444
38049,444
38050,444
38051,444
38052,443
38053,444
38054,444
38055,444
38056,444
38057,445
38058,447
38059,448
38060,452
38061,454
38062,452
38063,452
38064,451
38065,451
38066,452
38067,448
38068,447
38069,447
38070,448
38071,448
38072,449
38073,450
38074,451
38075,453
38076,451
38077,452
38078,456
38079,456
38080,457
38081,460
38082,461
38083,462
38084,462
38085,462
38086,464
38087,463
38088,463
38089,462
38090,462
38091,465
38092,463
38093,464
38094,463
38095,465
38096,466
38097,466
38098,469
38099,470
38100,473
38101,473
38102,471
38103,471
38104,470
38105,470
38106,470
38107,469
38108,472
38109,474
38110,476
38111,476
38112,476
38113,478
38114,478
38115,480
38116,481
38117,480
38118,479
38119,477
38120,477
38121,476
38122,477
38123,479
38124,479
38125,479
38126,479
38127,479
38128,481
38129,482
38130,484
38131,486
38132,486
38133,488
38134,487
38135,487
38136,487
38137,489
38138,490
38139,489
38140,490
38141,491
38142,490
38143,492
38144,491
38145,492
38146,491
38147,491
38148,493
38149,494
38150,495
38151,495
38152,494
38153,492
38154,489
38155,491
38156,491
38157,491
38158,492
38159,494
38160,494
38161,496
38162,496
38163,496
38164,496
38165,496
38166,498
38167,497
38168,499
38169,500
38170,500
38171,498
38172,496
38173,495
38174,496
38175,496
38176,495
38177,493
38178,494
38179,492
38180,493
38181,494
38182,496
38183,496
38184,496
38185,496
38186,496
38187,495
38188,494
38189,495
38190,495
38191,497
38192,497
38193,498
38194,497
38195,498
38196,499
38197,499
38198,501
38199,501
38200,503
38201,502
38202,502
38203,503
38204,502
38205,502
38206,502
38207,502
38208,504
38209,504
38210,507
38211,509
38212,510
38213,511
38214,508
38215,505
38216,504
38217,503
38218,503
38219,502
38220,502
38221,502
38222,501
38223,502
38224,502
38225,503
38226,503
38227,503
38228,505
38229,505
38230,505
38231,506
38232,505
38233,502
38234,499
38235,498
38236,496
38237,494
38238,495
38239,495
38240,496
38241,496
38242,496
38243,497
38244,498
38245,499
38246,499
38247,498
38248,497
38249,497
38250,497
38251,496
38252,495
38253,494
38254,494
38255,494
38256,495
38257,496
38258,500
38259,502
38260,505
38261,508
38262,511
38263,511
38264,512
38265,512
38266,511
38267,508
38268,508
38269,507
38270,506
38271,505
38272,505
38273,505
38274,506
38275,508
38276,509
38277,510
38278,510
38279,510
38280,511
38281,512
38282,512
38283,512
38284,511
38285,511
38286,510
38287,509
38288,508
38289,508
38290,510
38291,511
38292,512
38293,514
38294,514
38295,515
38296,516
38297,516
38298,516
38299,516
38300,515
38301,517
38302,516
38303,515
38304,512
38305,512
38306,510
38307,509
38308,511
38309,511
38310,512
38311,512
38312,510
38313,509
38314,508
38315,510
38316,510
38317,510
38318,509
38319,510
38320,512
38321,512
38322,512
38323,514
38324,516
38325,519
38326,519
38327,522
38328,523
38329,522
38330,524
38331,524
38332,524
38333,522
38334,520
38335,518
38336,517
38337,515
38338,513
38339,512
38340,514
38341,514
38342,516
38343,519
38344,519
38345,519
38346,518
38347,517
38348,518
38349,517
38350,517
38351,515
38352,513
38353,510
38354,508
38355,508
38356,505
38357,504
38358,504
38359,502
38360,503
38361,501
38362,499
38363,497
38364,497
38365,499
38366,501
38367,501
38368,501
38369,500
38370,498
38371,496
38372,495
38373,495
38374,495
38375,496
38376,496
38377,496
38378,497
38379,499
38380,500
38381,501
38382,502
38383,503
38384,503
38385,502
38386,501
38387,499
38388,498
38389,497
38390,498
38391,498
38392,498
38393,499
38394,500
38395,502
38396,502
38397,503
38398,504
38399,504
38400,504
38401,503
38402,502
38403,499
38404,497
38405,495
38406,493
38407,492
38408,491
38409,491
38410,492
38411,492
38412,493
38413,494
38414,494
38415,496
38416,496
38417,496
38418,496
38419,494
38420,493
38421,491
38422,490
38423,490
38424,489
38425,489
38426,488
38427,488
38428,488
38429,486
38430,486
38431,486
38432,486
38433,486
38434,487
38435,488
38436,490
38437,493
38438,497
38439,502
38440,510
38441,518
38442,524
38443,534
38444,544
38445,555
38446,567
38447,576
38448,583
38449,591
38450,602
38451,613
38452,623
38453,634
38454,646
38455,655
38456,662
38457,669
38458,677
38459,685
38460,692
38461,694
38462,686
38463,673
38464,656
38465,640
38466,625
38467,610
38468,595
38469,582
38470,568
38471,552
38472,538
38473,523
38474,507
38475,495
38476,481
38477,469
38478,458
38479,449
38480,445
38481,442
38482,441
38483,440
38484,439
38485,441
38486,442
38487,444
38488,444
38489,443
38490,444
38491,446
38492,448
38493,452
38494,455
38495,460
38496,464
38497,467
38498,472
38499,474
38500,477
38501,478
38502,481
38503,481
38504,481
38505,482
38506,483
38507,484
38508,486
38509,487
38510,487
38511,490
38512,491
38513,492
38514,493
38515,493
38516,496
38517,496
38518,496
38519,497
38520,496
38521,496
38522,494
38523,495
38524,495
38525,495
38526,497
38527,497
38528,499
38529,499
38530,501
38531,502
38532,502
38533,505
38534,505
38535,506
38536,506
38537,507
38538,505
38539,504
38540,505
38541,504
38542,504
38543,503
38544,502
38545,502
38546,502
38547,504
38548,504
38549,507
38550,508
38551,509
38552,510
38553,511
38554,512
38555,512
38556,511
38557,511
38558,508
38559,506
38560,508
38561,508
38562,509
38563,510
38564,511
38565,513
38566,514
38567,514
38568,512
38569,509
38570,508
38571,507
38572,508
38573,510
38574,510
38575,511
38576,513
38577,515
38578,516
38579,516
38580,516
38581,515
38582,515
38583,516
38584,513
38585,513
38586,512
38587,512
38588,512
38589,513
38590,515
38591,516
38592,516
38593,520
38594,520
38595,523
38596,522
38597,522
38598,522
38599,522
38600,523
38601,521
38602,522
38603,522
38604,521
38605,524
38606,524
38607,525
38608,525
38609,526
38610,528
38611,529
38612,531
38613,531
38614,531
38615,532
38616,532
38617,532
38618,532
38619,532
38620,534
38621,532
38622,533
38623,534
38624,535
38625,537
38626,538
38627,539
38628,539
38629,539
38630,540
38631,540
38632,540
38633,539
38634,537
38635,538
38636,538
38637,540
38638,540
38639,541
38640,544
38641,547
38642,551
38643,555
38644,556
38645,559
38646,560
38647,561
38648,562
38649,562
38650,563
38651,564
38652,563
38653,563
38654,561
38655,561
38656,561
38657,561
38658,562
38659,562
38660,563
38661,564
38662,565
38663,568
38664,567
38665,568
38666,567
38667,565
38668,564
38669,564
38670,564
38671,563
38672,564
38673,566
38674,567
38675,571
38676,571
38677,571
38678,572
38679,571
38680,570
38681,569
38682,568
38683,568
38684,568
38685,568
38686,568
38687,568
38688,567
38689,563
38690,560
38691,558
38692,556
38693,553
38694,550
38695,547
38696,542
38697,538
38698,535
38699,531
38700,527
38701,524
38702,518
38703,516
38704,512
38705,509
38706,508
38707,504
38708,504
38709,500
38710,499
38711,497
38712,495
38713,492
38714,490
38715,487
38716,486
38717,483
38718,481
38719,478
38720,477
38721,475
38722,473
38723,471
38724,470
38725,469
38726,467
38727,466
38728,465
38729,463
38730,463
38731,461
38732,461
38733,460
38734,457
38735,458
38736,457
38737,456
38738,456
38739,455
38740,455
38741,455
38742,456
38743,456
38744,457
38745,458
38746,458
38747,459
38748,459
38749,458
38750,457
38751,456
38752,455
38753,455
38754,454
38755,455
38756,455
38757,455
38758,457
38759,458
38760,460
38761,460
38762,461
38763,462
38764,463
38765,464
38766,465
38767,465
38768,465
38769,464
38770,466
38771,466
38772,467
38773,467
38774,468
38775,469
38776,468
38777,470
38778,470
38779,469
38780,470
38781,470
38782,469
38783,471
38784,470
38785,469
38786,469
38787,468
38788,470
38789,470
38790,473
38791,473
38792,473
38793,474
38794,475
38795,478
38796,479
38797,479
38798,479
38799,479
38800,480
38801,479
38802,480
38803,479
38804,477
38805,476
38806,475
38807,476
38808,477
38809,478
38810,480
38811,479
38812,480
38813,480
38814,480
38815,481
38816,480
38817,480
38818,480
38819,481
38820,482
38821,483
38822,484
38823,485
38824,484
38825,485
38826,486
38827,486
38828,487
38829,486
38830,487
38831,486
38832,486
38833,487
38834,487
38835,488
38836,489
38837,489
38838,489
38839,488
38840,489
38841,490
38842,492
38843,493
38844,494
38845,495
38846,496
38847,497
38848,496
38849,495
38850,496
38851,496
38852,495
38853,496
38854,495
38855,496
38856,497
38857,497
38858,499
38859,499
38860,501
38861,503
38862,503
38863,504
38864,504
38865,503
38866,502
38867,500
38868,499
38869,497
38870,496
38871,494
38872,492
38873,493
38874,495
38875,499
38876,500
38877,501
38878,502
38879,501
38880,501
38881,500
38882,501
38883,501
38884,499
38885,500
38886,501
38887,500
38888,500
38889,500
38890,502
38891,504
38892,505
38893,507
38894,508
38895,508
38896,507
38897,505
38898,504
38899,504
38900,503
38901,501
38902,501
38903,502
38904,500
38905,501
38906,501
38907,502
38908,504
38909,503
38910,505
38911,506
38912,506
38913,507
38914,506
38915,506
38916,506
38917,506
38918,505
38919,504
38920,506
38921,506
38922,507
38923,507
38924,506
38925,508
38926,509
38927,509
38928,511
38929,510
38930,511
38931,511
38932,512
38933,513
38934,512
38935,511
38936,511
38937,512
38938,514
38939,512
38940,512
38941,511
38942,511
38943,512
38944,512
38945,512
38946,512
38947,510
38948,509
38949,508
38950,509
38951,509
38952,511
38953,510
38954,508
38955,510
38956,508
38957,508
38958,509
38959,511
38960,511
38961,510
38962,510
38963,509
38964,509
38965,511
38966,511
38967,512
38968,510
38969,507
38970,507
38971,507
38972,507
38973,507
38974,506
38975,507
38976,507
38977,508
38978,508
38979,508
38980,508
38981,508
38982,508
38983,507
38984,506
38985,507
38986,506
38987,507
38988,508
38989,508
38990,509
38991,509
38992,511
38993,512
38994,511
38995,511
38996,510
38997,510
38998,511
38999,511
39000,511
39001,512
39002,512
39003,511
39004,510
39005,512
39006,513
39007,515
39008,515
39009,516
39010,516
39011,515
39012,515
39013,515
39014,515
39015,516
39016,515
39017,515
39018,515
39019,515
39020,515
39021,513
39022,513
39023,514
39024,515
39025,516
39026,518
39027,518
39028,519
39029,518
39030,519
39031,518
39032,516
39033,515
39034,513
39035,513
39036,513
39037,513
39038,513
39039,513
39040,515
39041,516
39042,516
39043,518
39044,519
39045,520
39046,522
39047,524
39048,526
39049,527
39050,528
39051,528
39052,527
39053,527
39054,527
39055,527
39056,529
39057,528
39058,531
39059,530
39060,529
39061,526
39062,525
39063,524
39064,522
39065,523
39066,523
39067,524
39068,524
39069,525
39070,528
39071,530
39072,531
39073,533
39074,532
39075,533
39076,530
39077,526
39078,524
39079,521
39080,520
39081,517
39082,515
39083,513
39084,511
39085,510
39086,508
39087,505
39088,504
39089,502
39090,503
39091,502
39092,503
39093,503
39094,504
39095,505
39096,504
39097,504
39098,505
39099,505
39100,504
39101,503
39102,502
39103,502
39104,501
39105,501
39106,500
39107,501
39108,503
39109,502
39110,504
39111,505
39112,506
39113,506
39114,505
39115,505
39116,504
39117,503
39118,503
39119,502
39120,502
39121,503
39122,503
39123,503
39124,503
39125,505
39126,506
39127,506
39128,505
39129,504
39130,504
39131,504
39132,505
39133,507
39134,508
39135,508
39136,509
39137,508
39138,508
39139,506
39140,505
39141,505
39142,506
39143,507
39144,507
39145,509
39146,507
39147,505
39148,502
39149,498
39150,495
39151,492
39152,488
39153,486
39154,483
39155,483
39156,482
39157,482
39158,484
39159,487
39160,491
39161,494
39162,496
39163,500
39164,504
39165,509
39166,511
39167,517
39168,524
39169,530
39170,538
39171,548
39172,560
39173,570
39174,580
39175,591
39176,600
39177,615
39178,629
39179,642
39180,654
39181,665
39182,673
39183,679
39184,684
39185,688
39186,692
39187,693
39188,687
39189,674
39190,661
39191,646
39192,632
39193,621
39194,609
39195,598
39196,585
39197,573
39198,560
39199,544
39200,528
39201,509
39202,491
39203,474
39204,459
39205,449
39206,442
39207,438
39208,435
39209,432
39210,434
39211,434
39212,437
39213,438
39214,440
39215,442
39216,443
39217,445
39218,447
39219,449
39220,453
39221,455
39222,459
39223,463
39224,466
39225,472
39226,479
39227,485
39228,491
39229,494
39230,496
39231,494
39232,491
39233,490
39234,490
39235,489
39236,490
39237,490
39238,491
39239,490
39240,490
39241,490
39242,489
39243,490
39244,490
39245,492
39246,492
39247,493
39248,494
39249,494
39250,496
39251,496
39252,496
39253,496
39254,496
39255,499
39256,501
39257,504
39258,506
39259,506
39260,507
39261,508
39262,508
39263,509
39264,509
39265,511
39266,509
39267,508
39268,506
39269,503
39270,502
39271,499
39272,497
39273,497
39274,498
39275,503
39276,504
39277,503
39278,504
39279,504
39280,504
39281,504
39282,503
39283,504
39284,505
39285,508
39286,508
39287,508
39288,509
39289,509
39290,509
39291,510
39292,512
39293,513
39294,515
39295,516
39296,517
39297,517
39298,518
39299,516
39300,514
39301,514
39302,514
39303,514
39304,513
39305,514
39306,513
39307,515
39308,515
39309,517
39310,519
39311,519
39312,520
39313,521
39314,520
39315,520
39316,519
39317,519
39318,519
39319,521
39320,523
39321,523
39322,524
39323,525
39324,525
39325,526
39326,524
39327,524
39328,525
39329,526
39330,527
39331,527
39332,528
39333,529
39334,529
39335,530
39336,530
39337,530
39338,529
39339,530
39340,530
39341,531
39342,533
39343,533
39344,531
39345,533
39346,534
39347,534
39348,535
39349,537
39350,539
39351,540
39352,539
39353,539
39354,539
39355,539
39356,540
39357,541
39358,543
39359,544
39360,546
39361,548
39362,549
39363,549
39364,549
39365,551
39366,552
39367,552
39368,554
39369,555
39370,556
39371,558
39372,559
39373,559
39374,560
39375,562
39376,562
39377,562
39378,564
39379,565
39380,567
39381,567
39382,568
39383,568
39384,568
39385,568
39386,568
39387,569
39388,568
39389,568
39390,568
39391,569
39392,571
39393,572
39394,573
39395,575
39396,575
39397,574
39398,574
39399,573
39400,571
39401,568
39402,565
39403,564
39404,563
39405,562
39406,561
39407,560
39408,560
39409,560
39410,559
39411,559
39412,559
39413,559
39414,558
39415,557
39416,555
39417,551
39418,550
39419,546
39420,544
39421,540
39422,536
39423,534
39424,531
39425,530
39426,528
39427,526
39428,526
39429,523
39430,520
39431,516
39432,514
39433,512
39434,508
39435,505
39436,501
39437,498
39438,494
39439,491
39440,489
39441,487
39442,486
39443,483
39444,480
39445,479
39446,476
39447,474
39448,472
39449,469
39450,467
39451,464
39452,461
39453,459
39454,458
39455,457
39456,456
39457,456
39458,458
39459,459
39460,459
39461,459
39462,458
39463,456
39464,454
39465,450
39466,448
39467,448
39468,448
39469,447
39470,448
39471,447
39472,444
39473,444
39474,443
39475,446
39476,447
39477,451
39478,452
39479,452
39480,453
39481,452
39482,452
39483,452
39484,451
39485,451
39486,450
39487,451
39488,450
39489,448
39490,449
39491,450
39492,452
39493,454
39494,454
39495,455
39496,456
39497,455
39498,457
39499,456
39500,456
39501,455
39502,455
39503,456
39504,456
39505,455
39506,455
39507,456
39508,459
39509,460
39510,462
39511,462
39512,463
39513,464
39514,464
39515,464
39516,465
39517,464
39518,464
39519,464
39520,466
39521,466
39522,465
39523,467
39524,467
39525,469
39526,470
39527,469
39528,470
39529,470
39530,472
39531,473
39532,473
39533,472
39534,472
39535,473
39536,474
39537,475
39538,476
39539,477
39540,479
39541,480
39542,480
39543,482
39544,482
39545,483
39546,483
39547,484
39548,485
39549,485
39550,486
39551,484
39552,482
39553,483
39554,481
39555,480
39556,480
39557,481
39558,483
39559,484
39560,487
39561,487
39562,487
39563,487
39564,487
39565,487
39566,487
39567,488
39568,489
39569,489
39570,490
39571,490
39572,489
39573,488
39574,486
39575,486
39576,486
39577,487
39578,488
39579,488
39580,489
39581,490
39582,492
39583,492
39584,492
39585,494
39586,494
39587,492
39588,492
39589,492
39590,492
39591,493
39592,493
39593,495
39594,495
39595,495
39596,496
39597,496
39598,497
39599,497
39600,497
39601,497
39602,494
39603,495
39604,494
39605,496
39606,497
39607,497
39608,499
39609,501
39610,502
39611,503
39612,503
39613,503
39614,503
39615,505
39616,506
39617,506
39618,504
39619,502
39620,503
39621,502
39622,502
39623,502
39624,503
39625,505
39626,505
39627,505
39628,505
39629,505
39630,505
39631,505
39632,507
39633,507
39634,507
39635,507
39636,505
39637,504
39638,504
39639,504
39640,504
39641,506
39642,505
39643,507
39644,508
39645,509
39646,510
39647,508
39648,508
39649,506
39650,507
39651,505
39652,504
39653,504
39654,502
39655,502
39656,502
39657,503
39658,504
39659,503
39660,504
39661,503
39662,504
39663,504
39664,504
39665,505
39666,504
39667,505
39668,505
39669,505
39670,506
39671,505
39672,505
39673,505
39674,505
39675,507
39676,509
39677,509
39678,509
39679,508
39680,510
39681,508
39682,509
39683,508
39684,505
39685,505
39686,504
39687,505
39688,507
39689,508
39690,508
39691,506
39692,505
39693,505
39694,505
39695,507
39696,506
39697,507
39698,507
39699,505
39700,506
39701,505
39702,505
39703,504
39704,503
39705,504
39706,505
39707,505
39708,506
39709,506
39710,508
39711,509
39712,509
39713,510
39714,510
39715,511
39716,510
39717,511
39718,512
39719,512
39720,513
39721,515
39722,514
39723,515
39724,515
39725,516
39726,517
39727,518
39728,521
39729,521
39730,521
39731,524
39732,523
39733,524
39734,523
39735,523
39736,520
39737,517
39738,516
39739,514
39740,514
39741,513
39742,514
39743,515
39744,515
39745,519
39746,519
39747,519
39748,520
39749,520
39750,521
39751,523
39752,524
39753,524
39754,524
39755,523
39756,520
39757,518
39758,519
39759,521
39760,523
39761,524
39762,525
39763,525
39764,524
39765,524
39766,521
39767,519
39768,519
39769,519
39770,519
39771,519
39772,520
39773,521
39774,521
39775,522
39776,523
39777,522
39778,521
39779,519
39780,518
39781,517
39782,516
39783,515
39784,514
39785,513
39786,511
39787,509
39788,507
39789,505
39790,505
39791,504
39792,504
39793,504
39794,504
39795,505
39796,504
39797,504
39798,503
39799,502
39800,503
39801,501
39802,501
39803,499
39804,499
39805,499
39806,499
39807,499
39808,499
39809,499
39810,501
39811,501
39812,502
39813,502
39814,502
39815,504
39816,503
39817,504
39818,503
39819,503
39820,504
39821,503
39822,502
39823,502
39824,502
39825,504
39826,504
39827,505
39828,505
39829,505
39830,506
39831,506
39832,507
39833,506
39834,504
39835,504
39836,502
39837,500
39838,499
39839,498
39840,500
39841,499
39842,500
39843,502
39844,502
39845,504
39846,504
39847,503
39848,502
39849,499
39850,500
39851,499
39852,498
39853,496
39854,493
39855,490
39856,488
39857,487
39858,487
39859,486
39860,487
39861,489
39862,491
39863,494
39864,499
39865,504
39866,512
39867,519
39868,526
39869,532
39870,539
39871,547
39872,553
39873,563
39874,573
39875,585
39876,596
39877,609
39878,624
39879,638
39880,652
39881,664
39882,672
39883,679
39884,684
39885,690
39886,693
39887,696
39888,691
39889,679
39890,665
39891,648
39892,633
39893,620
39894,608
39895,597
39896,584
39897,573
39898,560
39899,545
39900,530
39901,514
39902,498
39903,480
39904,464
39905,454
39906,444
39907,438
39908,434
39909,432
39910,433
39911,434
39912,436
39913,439
39914,441
39915,445
39916,446
39917,448
39918,447
39919,448
39920,450
39921,452
39922,455
39923,457
39924,462
39925,468
39926,472
39927,476
39928,479
39929,481
39930,484
39931,484
39932,485
39933,487
39934,488
39935,491
39936,491
39937,491
39938,492
39939,491
39940,490
39941,489
39942,491
39943,493
39944,493
39945,495
39946,495
39947,497
39948,498
39949,498
39950,498
39951,498
39952,499
39953,501
39954,502
39955,503
39956,503
39957,502
39958,501
39959,500
39960,502
39961,502
39962,502
39963,502
39964,502
39965,503
39966,502
39967,503
39968,503
39969,503
39970,503
39971,502
39972,503
39973,503
39974,503
39975,505
39976,505
39977,507
39978,507
39979,508
39980,510
39981,510
39982,510
39983,510
39984,510
39985,510
39986,509
39987,508
39988,508
39989,508
39990,509
39991,510
39992,511
39993,513
39994,513
39995,515
39996,515
39997,515
39998,515
39999,515
40000,515
40001,515
40002,515
40003,515
40004,515
40005,516
40006,516
40007,515
40008,515
40009,516
40010,519
40011,519
40012,520
40013,522
40014,522
40015,523
40016,522
40017,522
40018,521
40019,520
40020,521
40021,520
40022,520
40023,521
40024,523
40025,527
40026,530
40027,532
40028,531
40029,529
40030,528
40031,527
40032,526
40033,524
40034,522
40035,523
40036,521
40037,521
40038,521
40039,520
40040,521
40041,523
40042,524
40043,528
40044,530
40045,531
40046,533
40047,535
40048,536
40049,538
40050,539
40051,540
40052,540
40053,541
40054,540
40055,540
40056,541
40057,542
40058,543
40059,544
40060,546
40061,547
40062,548
40063,550
40064,550
40065,551
40066,551
40067,553
40068,553
40069,553
40070,555
40071,555
40072,556
40073,556
40074,557
40075,560
40076,561
40077,564
40078,566
40079,567
40080,568
40081,569
40082,569
40083,570
40084,571
40085,572
40086,570
40087,571
40088,569
40089,568
40090,569
40091,568
40092,569
40093,570
40094,571
40095,574
40096,574
40097,575
40098,575
40099,572
40100,572
40101,569
40102,568
40103,567
40104,564
40105,562
40106,562
40107,561
40108,560
40109,559
40110,560
40111,560
40112,558
40113,558
40114,555
40115,553
40116,551
40117,549
40118,548
40119,546
40120,544
40121,540
40122,537
40123,533
40124,527
40125,524
40126,519
40127,518
40128,515
40129,511
40130,510
40131,508
40132,505
40133,503
40134,501
40135,500
40136,496
40137,494
40138,491
40139,488
40140,486
40141,483
40142,482
40143,481
40144,478
40145,477
40146,476
40147,473
40148,472
40149,471
40150,470
40151,467
40152,466
40153,464
40154,461
40155,460
40156,458
40157,456
40158,455
40159,455
40160,457
40161,456
40162,455
40163,455
40164,455
40165,455
40166,455
40167,455
40168,454
40169,453
40170,452
40171,453
40172,452
40173,452
40174,451
40175,452
40176,451
40177,451
40178,452
40179,451
40180,452
40181,452
40182,452
40183,454
40184,454
40185,455
40186,455
40187,455
40188,454
40189,454
40190,455
40191,454
40192,455
40193,455
40194,456
40195,457
40196,457
40197,457
40198,459
40199,459
40200,460
40201,462
40202,463
40203,463
40204,462
40205,463
40206,463
40207,463
40208,463
40209,464
40210,465
40211,466
40212,468
40213,468
40214,470
40215,472
40216,472
40217,475
40218,477
40219,478
40220,480
40221,479
40222,478
40223,476
40224,473
40225,473
40226,472
40227,472
40228,472
40229,472
40230,473
40231,476
40232,476
40233,477
40234,477
40235,476
40236,476
40237,475
40238,475
40239,474
40240,475
40241,476
40242,476
40243,478
40244,480
40245,483
40246,485
40247,487
40248,488
40249,488
40250,488
40251,487
40252,487
40253,486
40254,485
40255,485
40256,485
40257,485
40258,487
40259,487
40260,489
40261,489
40262,490
40263,491
40264,492
40265,492
40266,492
40267,492
40268,492
40269,492
40270,491
40271,492
40272,493
40273,494
40274,492
40275,493
40276,493
40277,493
40278,496
40279,496
40280,498
40281,498
40282,499
40283,499
40284,498
40285,499
40286,499
40287,498
40288,497
40289,496
40290,498
40291,497
40292,499
40293,499
40294,500
40295,501
40296,500
40297,501
40298,502
40299,503
40300,504
40301,505
40302,505
40303,504
40304,505
40305,505
40306,504
40307,505
40308,505
40309,504
40310,505
40311,505
40312,504
40313,505
40314,507
40315,507
40316,507
40317,505
40318,505
40319,504
40320,505
40321,504
40322,503
40323,504
40324,502
40325,504
40326,504
40327,505
40328,507
40329,507
40330,508
40331,506
40332,506
40333,506
40334,505
40335,507
40336,505
40337,506
40338,507
40339,505
40340,506
40341,504
40342,505
40343,505
40344,506
40345,508
40346,508
40347,508
40348,510
40349,509
40350,509
40351,507
40352,507
40353,507
40354,505
40355,505
40356,505
40357,504
40358,507
40359,506
40360,508
40361,509
40362,509
40363,509
40364,509
40365,510
40366,509
40367,509
40368,510
40369,508
40370,507
40371,505
40372,504
40373,504
40374,504
40375,504
40376,504
40377,505
40378,506
40379,506
40380,507
40381,507
40382,508
40383,508
40384,507
40385,508
40386,507
40387,506
40388,505
40389,504
40390,505
40391,504
40392,504
40393,505
40394,506
40395,508
40396,509
40397,510
40398,512
40399,512
40400,514
40401,514
40402,513
40403,512
40404,511
40405,509
40406,508
40407,508
40408,508
40409,510
40410,513
40411,513
40412,513
40413,514
40414,511
40415,511
40416,509
40417,508
40418,508
40419,507
40420,507
40421,506
40422,506
40423,507
40424,508
40425,511
40426,511
40427,513
40428,513
40429,512
40430,513
40431,513
40432,513
40433,513
40434,513
40435,515
40436,515
40437,515
40438,514
40439,513
40440,515
40441,515
40442,515
40443,514
40444,515
40445,518
40446,519
40447,520
40448,521
40449,522
40450,524
40451,525
40452,525
40453,524
40454,523
40455,521
40456,520
40457,520
40458,520
40459,520
40460,521
40461,520
40462,521
40463,520
40464,519
40465,520
40466,520
40467,521
40468,521
40469,521
40470,522
40471,522
40472,521
40473,522
40474,522
40475,523
40476,523
40477,523
40478,521
40479,519
40480,520
40481,518
40482,518
40483,515
40484,513
40485,513
40486,510
40487,508
40488,505
40489,504
40490,503
40491,503
40492,504
40493,504
40494,504
40495,506
40496,505
40497,504
40498,503
40499,501
40500,500
40501,499
40502,499
40503,499
40504,499
40505,499
40506,500
40507,503
40508,504
40509,506
40510,508
40511,510
40512,510
40513,507
40514,502
40515,500
40516,500
40517,500
40518,499
40519,498
40520,498
40521,498
40522,498
40523,498
40524,499
40525,500
40526,502
40527,504
40528,504
40529,504
40530,504
40531,503
40532,502
40533,504
40534,503
40535,503
40536,502
40537,502
40538,502
40539,501
40540,502
40541,500
40542,500
40543,500
40544,502
40545,502
40546,500
40547,500
40548,499
40549,498
40550,497
40551,496
40552,494
40553,490
40554,488
40555,487
40556,486
40557,485
40558,485
40559,486
40560,487
40561,491
40562,495
40563,499
40564,505
40565,512
40566,518
40567,526
40568,534
40569,542
40570,551
40571,559
40572,571
40573,582
40574,593
40575,606
40576,620
40577,636
40578,648
40579,659
